0.4967547538613447,0.4919726233782402,0.4852327107147706,0.4802782476614317,0.4755252596541051,0.47274771692869316,0.47208939173093417,0.47362416071292374,0.4761171600996843,0.4795723445940795
0.49646995583491754,0.5612003099446996,0.7018455603319187,0.7340618226858648,0.6732743471395187,0.6289214534689181,0.6002503469279589,0.5804818615045253,0.5661991250540858,0.5555053327559542
0.5148239481654846,0.5170512932749011,0.5052116865760761,0.4815960412118847,0.4568622352750998,0.45032296361761265,0.47257231919733655,0.5141663667814227,0.5644109420828612,0.5966990857665534
0.5153311288863442,0.5344746293235545,0.556571084384891,0.5695756258384045,0.5729796255345814,0.5599632902081019,0.5344809653197461,0.5056812296574685,0.47625627032467266,0.45746085741692755
0.5089069474909599,0.5207916626265804,0.544254867220338,0.5661807527497401,0.5883222960180664,0.6034678191916261,0.6087361558408457,0.6019122837251244,0.5873645477246815,0.5663235197852275
0.5064036471139627,0.5149969737034918,0.5286812342673516,0.544955142873643,0.5687009803146145,0.5915677870710769,0.6099813771743288,0.6197049673640085,0.6259708177004042,0.6229309552751742
0.5034789286872857,0.5107130895609419,0.5218741414251312,0.5324917584860512,0.548540137825197,0.5685134253514702,0.5896050175211829,0.6051015405597384,0.6203616398632019,0.6287891952581872
0.5010302980423035,0.5058392970386857,0.5153625679473585,0.5247119927080961,0.5368025660335345,0.5510899830081047,0.568106962874116,0.5836418835218851,0.6014742557932435,0.6142071617520646
0.49934346752360675,0.5017142225842975,0.5086871808067571,0.5170885314026507,0.5278863816114273,0.5395051701967466,0.5525193915684814,0.5649419782061893,0.5810063963705241,0.5946087041356553
0.4983002803506883,0.49873824591087534,0.502998095943172,0.5097924867675253,0.5194078324468298,0.5299410591583437,0.5410442221970779,0.5510849278295237,0.5641122234036713,0.5760193733317716
